id,query,domain,label,label_name,n_tokens,source
6afe03b58182,What is the 'long-run supply (LRS) curve' for a perfectly competitive industry?,Microeconomics,0,factual,13,dataset_microeconomics.json
6b0f55aebea8,"How does the development of new technology interact with existing barriers to entry to either reinforce or weaken a monopoly's market power, using examples from the AT&T breakup and Microsoft antitrust case?",Microeconomics,1,analytical,33,dataset_microeconomics.json
6bf01828b754,What is the break-even quantity for the raspberry farm?,Microeconomics,0,factual,10,dataset_microeconomics.json
6c6e809ce4c2,What was the average price of gasoline in the United States in January 2021?,Microeconomics,0,factual,14,dataset_microeconomics.json
6c7438e5c3ff,How do normal goods and inferior goods differ in terms of how quantity demanded responds to income changes?,Microeconomics,1,analytical,18,dataset_microeconomics.json
6cb7fe1d02e7,How does 'demand' differ from 'quantity demanded' in economic terminology?,Microeconomics,1,analytical,10,dataset_microeconomics.json
6ea843fde9a3,What does it mean for a market to produce at 'allocative efficiency' in terms of price and marginal cost?,Microeconomics,0,factual,19,dataset_microeconomics.json
6f547be41415,What is the 'break-even point' for a perfectly competitive firm?,Microeconomics,0,factual,11,dataset_microeconomics.json
70191e3c3afa,What is an 'inferior good' in microeconomics?,Microeconomics,0,factual,7,dataset_microeconomics.json
710e05904723,What does it mean for a perfectly competitive firm to be at the 'zero-profit point'?,Microeconomics,0,factual,16,dataset_microeconomics.json
7146c9cbc122,"In Table 9.3, at what output level does HealthPill's marginal revenue become zero?",Microeconomics,0,factual,14,dataset_microeconomics.json
71a4d05d3a11,What is the definition of 'demand' according to economists in the context of goods and services markets?,Microeconomics,0,factual,17,dataset_microeconomics.json
72edb035dec9,What is the difference between a 'movement along the demand curve' and a 'shift in the demand curve'?,Microeconomics,0,factual,18,dataset_microeconomics.json
7340038591dc,Compare allocative efficiency outcomes between perfect competition and monopoly.,Microeconomics,1,analytical,9,dataset_microeconomics.json
73765a9ca930,"In what ways do the principles of supply, demand, and social surplus together demonstrate that market equilibrium is simultaneously self-correcting and economically efficient?",Microeconomics,1,analytical,24,dataset_microeconomics.json
73b32965fb5d,What is the profit-maximizing rule for a perfectly competitive firm?,Microeconomics,0,factual,11,dataset_microeconomics.json
73fea2472d63,What is the original equilibrium quantity in the movie theater price floor example?,Microeconomics,0,factual,13,dataset_microeconomics.json
74579fbb4133,What are the differences between factors that shift the demand curve versus factors that shift the supply curve?,Microeconomics,1,analytical,18,dataset_microeconomics.json
748a64512e12,Compare the behavior of a monopolist facing an increase in demand versus a perfectly competitive firm facing the same increase in demand.,Microeconomics,1,analytical,22,dataset_microeconomics.json
7592c7fa1596,How does 'supply' differ from 'quantity supplied' in economic terminology?,Microeconomics,1,analytical,10,dataset_microeconomics.json
76364bc76e12,Compare the role of the government in creating legal monopolies versus in regulating natural monopolies.,Microeconomics,1,analytical,15,dataset_microeconomics.json
76a4a4b660d1,"How do changes in demand, supply, and equilibrium explain the transformation of the U.S. phone market from an AT&T monopoly to a competitive industry, and what were the consumer welfare effects of that transition?",Microeconomics,1,analytical,36,dataset_microeconomics.json
770cd1199cb6,What are 'economies of scale' and how do they contribute to the formation of natural monopoly?,Microeconomics,0,factual,16,dataset_microeconomics.json
78e6267ae3bc,"According to the U.S. Small Business Administration data cited in the text, how many firms failed in 2011?",Microeconomics,0,factual,19,dataset_microeconomics.json
79f22ee2efc7,Compare the short-run and long-run supply curves for a perfectly competitive industry in terms of slopes and what they reflect.,Microeconomics,1,analytical,22,dataset_microeconomics.json
7a0d11416f00,What is a 'price ceiling' in microeconomics?,Microeconomics,0,factual,7,dataset_microeconomics.json
7beeb5f0e0f6,"How do supply and demand shifts in the crude oil market interact with changes in consumer driving behavior, fuel efficiency regulations, and geopolitical events to produce the price volatility observed in real-world gasoline markets?",Microeconomics,1,analytical,35,dataset_microeconomics.json
7c889141c1f2,"In the Yoga Center Scenario 2, what are the revenues earned?",Microeconomics,0,factual,11,dataset_microeconomics.json
7cec263b5a83,What are 'fixed costs' and how do they differ from variable costs in firm decision-making?,Microeconomics,0,factual,16,dataset_microeconomics.json
7d3a69cc7d07,How do substitute goods and complement goods differ in their effects on the demand curve when their prices change?,Microeconomics,1,analytical,19,dataset_microeconomics.json
7d591c60fd80,How does the quantity produced in perfect competition compare to the quantity produced by a monopolist at the same level of demand?,Microeconomics,1,analytical,22,dataset_microeconomics.json
7d9238662a70,What is 'economic profit' and how does it differ from accounting profit?,Microeconomics,0,factual,12,dataset_microeconomics.json
7efc4179285e,What are the differences between a natural monopoly and a legal monopoly as types of barriers to entry?,Microeconomics,1,analytical,18,dataset_microeconomics.json
7f4d2b02f163,What is the original equilibrium price per ticket in the movie theater price floor example?,Microeconomics,0,factual,15,dataset_microeconomics.json
7f89df6a6c31,"In the price ceiling example illustrated in Figure 3.24(a), what is the original equilibrium price?",Microeconomics,0,factual,17,dataset_microeconomics.json
818b2935ef68,"How do the conditions of perfect competition—many sellers, identical products, free entry and exit, and perfect information—together create the outcome of price-taking firms and zero long-run profit?",Microeconomics,1,analytical,31,dataset_microeconomics.json
81b78cea5360,"How does the concept of natural monopoly arise from the interaction between economies of scale and limited market demand, and what tradeoffs arise between allowing natural monopoly operations and regulatory intervention?",Microeconomics,1,analytical,31,dataset_microeconomics.json
82d3e385b27b,What are 'trade secrets' in intellectual property law?,Microeconomics,0,factual,8,dataset_microeconomics.json
8315d64daa6c,What is 'price' as defined in microeconomic theory?,Microeconomics,0,factual,8,dataset_microeconomics.json
85faf33c7990,"According to Table 8.1, what is the total cost for the raspberry farm at Q=0?",Microeconomics,0,factual,17,dataset_microeconomics.json
860213d1b8af,What is a 'decreasing-cost industry' in long-run competitive analysis?,Microeconomics,0,factual,11,dataset_microeconomics.json
87aae224e71f,What is a 'normal good' in microeconomics?,Microeconomics,0,factual,7,dataset_microeconomics.json
88568511198d,What is a 'barrier to entry' in microeconomics?,Microeconomics,0,factual,8,dataset_microeconomics.json
886255d9ced1,How does marginal revenue for a perfectly competitive firm differ from marginal revenue for a monopolist?,Microeconomics,1,analytical,16,dataset_microeconomics.json
88d236090b74,"According to Table 8.3, at what output level does MR equal MC for the raspberry farm?",Microeconomics,0,factual,17,dataset_microeconomics.json
898730472ae5,How does the long-run supply curve for a constant-cost industry compare to that for a decreasing-cost industry?,Microeconomics,1,analytical,20,dataset_microeconomics.json
8a33644b6c13,What are 'factors of production' (inputs) in economics?,Microeconomics,0,factual,8,dataset_microeconomics.json
8a56e6a993fe,"Using the demand and supply framework, explain how an increase in the price of a complement good and a simultaneous decrease in supply—due to bad weather or input shortages—would interact to affect the equilibrium price and quantity of the original good.",Microeconomics,1,analytical,43,dataset_microeconomics.json
8a9ad32bd564,What is a 'shift in demand' and what causes it?,Microeconomics,0,factual,10,dataset_microeconomics.json
8bc9b599b63d,What is the definition of 'social surplus' and how does it relate to the efficiency of a market?,Microeconomics,0,factual,18,dataset_microeconomics.json
8bff950b5334,"In 1997, how many acres of corn were planted in North Dakota?",Microeconomics,0,factual,12,dataset_microeconomics.json
8c1003ddccff,"How do changes in fixed costs, variable costs, and the break-even analysis interact with the decision to enter or exit a market, and what role does this play in determining long-run equilibrium in a perfectly competitive market?",Microeconomics,1,analytical,39,dataset_microeconomics.json
8c66748c7c0a,How does the combination of marginal revenue being below price for a monopolist and the MR=MC profit-maximizing rule lead to both underproduction and allocative inefficiency?,Microeconomics,1,analytical,27,dataset_microeconomics.json
8cd512a51647,What is the market price of frozen raspberries used as the example in Chapter 8?,Microeconomics,0,factual,15,dataset_microeconomics.json
8d2e699dfbd7,"How do consumer surplus and producer surplus together determine market efficiency, and how does the emergence of deadweight loss signal resource misallocation?",Microeconomics,1,analytical,22,dataset_microeconomics.json
8ef6049c8926,"What percentage of 2020 organic sales were food products, according to the Organic Trade Association?",Microeconomics,0,factual,15,dataset_microeconomics.json
8fcdf5b50494,"According to Table 8.1, what is the total cost for the raspberry farm at Q=80?",Microeconomics,0,factual,17,dataset_microeconomics.json
8ffa0c5d6bc8,"Using the concepts of marginal revenue and marginal cost, explain why a monopolist would never rationally choose to produce on the inelastic portion of its demand curve.",Microeconomics,1,analytical,27,dataset_microeconomics.json
90d02ae40fa1,"How do the concepts of consumer surplus, producer surplus, and deadweight loss together provide a framework for evaluating the efficiency and distributional effects of government interventions like price controls, taxes, and subsidies?",Microeconomics,1,analytical,32,dataset_microeconomics.json
925c2922fdfa,What is 'equilibrium' in a market for goods and services?,Microeconomics,0,factual,10,dataset_microeconomics.json
9386744099bf,What price floor is imposed in the movie theater example?,Microeconomics,0,factual,10,dataset_microeconomics.json
95bf873ebb60,What is a 'patent' under U.S. law?,Microeconomics,0,factual,8,dataset_microeconomics.json
95e774228d95,How do technology improvements as a supply shifter compare to input price changes as a supply shifter?,Microeconomics,1,analytical,17,dataset_microeconomics.json
96eca9214140,What is 'quantity supplied' and how does it differ from supply?,Microeconomics,0,factual,11,dataset_microeconomics.json
9721f2e44fe0,"What was Microsoft's approximate market share in total computer software and services in 2014, as cited in the text?",Microeconomics,0,factual,19,dataset_microeconomics.json
991365b19136,"How do changes in market structure—from a regulated telephone monopoly to a competitive telecommunications market—illustrate the economic benefits of promoting competition in terms of price, quality, and the pace of innovation?",Microeconomics,1,analytical,33,dataset_microeconomics.json
9926ac2d0493,What is the 'equilibrium quantity' in a market?,Microeconomics,0,factual,8,dataset_microeconomics.json
9a1434edf6f5,What is 'average variable cost' (AVC) and how is it calculated?,Microeconomics,0,factual,11,dataset_microeconomics.json
9b920fbcf007,What is the difference between economic profit and normal (zero) profit in the context of market equilibrium?,Microeconomics,1,analytical,17,dataset_microeconomics.json
9c0145f43bb1,How does a legal monopoly differ from a natural monopoly in terms of how each arises and the role of government in each?,Microeconomics,1,analytical,23,dataset_microeconomics.json
9fa32cd110b5,How does a price ceiling set below equilibrium compare to a price ceiling set above equilibrium in its market effects?,Microeconomics,1,analytical,20,dataset_microeconomics.json
a21c4957a288,How does a firm's shutdown decision in the short run differ from its exit decision in the long run?,Microeconomics,1,analytical,19,dataset_microeconomics.json
a2845b53069d,What are 'variable costs' in production economics?,Microeconomics,0,factual,7,dataset_microeconomics.json
a3402fe195ff,How does average total cost (ATC) differ from average variable cost (AVC) in its role in firm decision-making?,Microeconomics,1,analytical,19,dataset_microeconomics.json
a376953338f8,How long does a U.S. patent grant exclusive legal rights to an inventor?,Microeconomics,0,factual,14,dataset_microeconomics.json
a3d9ae764877,"In Table 9.5, what is the average cost (AC) for HealthPill at Q=5?",Microeconomics,0,factual,15,dataset_microeconomics.json
a4151ca562d3,How does the market entry and exit process in perfect competition illustrate the broader economic principle that resources tend to flow toward their most highly valued uses over time?,Microeconomics,1,analytical,29,dataset_microeconomics.json
a58219a12a71,What is 'predatory pricing'?,Microeconomics,0,factual,4,dataset_microeconomics.json
a600813f6dd5,"After the $12 price floor in the movie theater example, to what level does quantity demanded fall?",Microeconomics,0,factual,17,dataset_microeconomics.json
a80bffa10e39,"How do changes in the demand for organic food driven by evolving consumer tastes, income growth, and greater availability interact with supply-side factors such as higher production costs and land conversion to explain persistently higher organic prices?",Microeconomics,1,analytical,38,dataset_microeconomics.json
a85b3663d63d,"How do intellectual property laws such as patents, trademarks, and copyrights serve as barriers to entry while simultaneously providing incentives for innovation, and what tradeoffs does this create between monopoly inefficiency and dynamic efficiency?",Microeconomics,1,analytical,34,dataset_microeconomics.json
abb0d6b97a0f,What is 'total surplus' and how does it relate to economic efficiency?,Microeconomics,0,factual,12,dataset_microeconomics.json
adb7697610f4,What is 'total cost' (TC) in production economics and how is it composed?,Microeconomics,0,factual,13,dataset_microeconomics.json
add58252c628,What is a 'copyright' according to U.S. law?,Microeconomics,0,factual,9,dataset_microeconomics.json
aed81d25bcf3,What is the relationship between the marginal cost curve and the firm's supply curve in perfect competition?,Microeconomics,0,factual,17,dataset_microeconomics.json
af7905dc6e85,"Between 2003 and 2019, how many trademarks were registered with the U.S. government?",Microeconomics,0,factual,14,dataset_microeconomics.json
b02c2756fb68,"According to Table 8.12, how many acres of corn were planted in North Dakota in 1972?",Microeconomics,0,factual,17,dataset_microeconomics.json
b08e12109b3c,In what year did the U.S. Department of Justice rule against American Express and Mastercard for imposing restrictions on retailers?,Microeconomics,0,factual,21,dataset_microeconomics.json
b11acb65175d,What is 'excess supply' (surplus) in microeconomics?,Microeconomics,0,factual,7,dataset_microeconomics.json
b1b3d1726499,"Compare the market structure of perfect competition to that of monopoly in terms of number of firms, product differentiation, and ease of entry.",Microeconomics,1,analytical,23,dataset_microeconomics.json
b1e68185a7cb,"Compare consumer surplus under perfect competition versus under monopoly, given the same underlying demand and cost conditions.",Microeconomics,1,analytical,17,dataset_microeconomics.json
b220cb386bcf,What is 'quantity demanded' and how does it differ from demand?,Microeconomics,0,factual,11,dataset_microeconomics.json
b2cb55737f13,What is the profit-maximizing output level for the HealthPill monopoly?,Microeconomics,0,factual,11,dataset_microeconomics.json
b2e2b51645e9,What does 'exit' mean in the context of long-run market dynamics?,Microeconomics,0,factual,12,dataset_microeconomics.json
b35ebc19f4c6,"In the organic apple price example, how much does an organic Fuji apple cost per pound?",Microeconomics,0,factual,16,dataset_microeconomics.json
b4ffb9153ba9,How do copyrights differ from patents in terms of what they protect and the duration of protection?,Microeconomics,1,analytical,17,dataset_microeconomics.json
b5c4f5a33161,Compare the break-even point and the shutdown point in a perfectly competitive firm in terms of what each implies for firm decision-making.,Microeconomics,1,analytical,24,dataset_microeconomics.json
b5f0681d6f08,How does a price floor set above equilibrium compare to a price floor set below equilibrium in its market effects?,Microeconomics,1,analytical,20,dataset_microeconomics.json
b65ac354e07a,At what price does the raspberry farm break even (earn zero economic profit)?,Microeconomics,0,factual,13,dataset_microeconomics.json
b7639ce88393,"In the Yoga Center Scenario 3, what are the revenues earned?",Microeconomics,0,factual,11,dataset_microeconomics.json
b7fa84626de3,What is 'total revenue' for a firm and how is it calculated?,Microeconomics,0,factual,12,dataset_microeconomics.json
b8ee8d7f0ef1,How does a government price control compare to a market-determined price in terms of efficiency and distribution of surplus?,Microeconomics,1,analytical,20,dataset_microeconomics.json
b8fc3c0e82a0,How does the marginal revenue curve for a monopolist compare to the market demand curve it faces?,Microeconomics,1,analytical,17,dataset_microeconomics.json
b8fdd0993b38,"Explain how the availability of close substitutes both limits a firm's monopoly power and influences the legal definition of the relevant market, using historical examples from the text such as DuPont cellophane, Microsoft, and Greyhound.",Microeconomics,1,analytical,35,dataset_microeconomics.json
b956bb699902,"How do the different types of intellectual property protection—patents, copyrights, trademarks, and trade secrets—create barriers to entry in different ways across industries, and what are the implications for market structure and consumer pricing?",Microeconomics,1,analytical,35,dataset_microeconomics.json
b97bac391241,"How do the concepts of fixed costs, variable costs, and the shutdown rule interact in the Yoga Center example to illustrate the general principle of short-run loss minimization for any firm?",Microeconomics,1,analytical,32,dataset_microeconomics.json
b9cf191509d1,How does the long-run equilibrium differ for a perfectly competitive market versus a monopoly market?,Microeconomics,1,analytical,16,dataset_microeconomics.json
ba7e5540429a,"How does the combination of high fixed costs, economies of scale, and limited market demand create conditions for natural monopoly in industries such as water supply, electricity distribution, and telecommunications?",Microeconomics,1,analytical,30,dataset_microeconomics.json
bae39b3fda55,"How do the factors that shift demand (income, tastes, substitute prices, complement prices, expectations, population) and the factors that shift supply (input prices, technology, regulations) collectively determine a new market equilibrium?",Microeconomics,1,analytical,31,dataset_microeconomics.json
bbdce56bd9af,"Using the economic principles of perfect competition, explain how the 'invisible hand' of market forces allocates resources without central direction, and what the social benefits and inherent limitations of this mechanism are.",Microeconomics,1,analytical,32,dataset_microeconomics.json
bc322cda8c69,What is the equilibrium quantity in the gasoline market example presented in the textbook?,Microeconomics,0,factual,14,dataset_microeconomics.json
be8acc6d971b,What share of the U.S. cellophane market did DuPont hold when the government filed the 1947 antitrust case?,Microeconomics,0,factual,19,dataset_microeconomics.json
c0f8a38a8914,How does the concept of consumer surplus before and after a price ceiling illustrate the tradeoff between equity and efficiency?,Microeconomics,1,analytical,20,dataset_microeconomics.json
c2619c03c0d9,Compare total social surplus (deadweight loss included) under perfect competition versus under monopoly.,Microeconomics,1,analytical,13,dataset_microeconomics.json
c28781baf457,What is the difference between a 'movement along the supply curve' and a 'shift in the supply curve'?,Microeconomics,0,factual,18,dataset_microeconomics.json
c4c399204e8c,"How do the demand and supply framework, equilibrium analysis, and the four-step process together provide a comprehensive analytical toolkit for predicting how markets will respond to a wide variety of economic shocks?",Microeconomics,1,analytical,33,dataset_microeconomics.json
c4f066a471fd,What is a 'demand schedule' in economics?,Microeconomics,0,factual,7,dataset_microeconomics.json
c5b0eb469da0,What is the 'equilibrium price' in a market?,Microeconomics,0,factual,8,dataset_microeconomics.json
c5d7f0480835,What are the fixed costs of the raspberry farm in the Chapter 8 example?,Microeconomics,0,factual,14,dataset_microeconomics.json
c64f1b2299a1,"According to U.S. Department of Agriculture data cited for December 2021, what average price did U.S. corn farmers receive per bushel?",Microeconomics,0,factual,23,dataset_microeconomics.json
c907e47a6744,"Using the concepts of market structure, barriers to entry, and efficiency, compare the social welfare implications of AT&T's telephone monopoly versus the competitive telecommunications market that followed the 1982 breakup.",Microeconomics,1,analytical,31,dataset_microeconomics.json
c958bbc830fc,How does a price change affect demand differently from an income change in terms of the graphical representation?,Microeconomics,1,analytical,18,dataset_microeconomics.json
c96a46ab88d9,What is meant by 'zero economic profit' in the context of long-run competitive equilibrium?,Microeconomics,0,factual,15,dataset_microeconomics.json
ca43792fe1a5,Compare the demand curve perceived by a perfectly competitive firm with the market demand curve.,Microeconomics,1,analytical,15,dataset_microeconomics.json
caadd89d4b83,"Explain how the principles of the shutdown point and the break-even point together define the boundaries of a firm's short-run and long-run operating decisions, and how these boundaries change with market price movements.",Microeconomics,1,analytical,36,dataset_microeconomics.json
ccf4c1e42dfc,In what year did the U.S. Supreme Court rule in favor of DuPont's broader market definition?,Microeconomics,0,factual,17,dataset_microeconomics.json
cd6c52d417d8,What is a 'supply schedule' in economics?,Microeconomics,0,factual,7,dataset_microeconomics.json
cdadca227243,"In the gasoline demand schedule (Table 3.1), what is the quantity demanded when the price is $1.60 per gallon?",Microeconomics,0,factual,21,dataset_microeconomics.json
ce49fafbb226,"In the Work It Out example (Tables 8.7–8.11), what is the given market price?",Microeconomics,0,factual,17,dataset_microeconomics.json
ce8d26fee91e,What is the 'shutdown point' in the context of a perfectly competitive firm?,Microeconomics,0,factual,13,dataset_microeconomics.json
cec299ad5138,What does 'entry' mean in the context of long-run market dynamics?,Microeconomics,0,factual,12,dataset_microeconomics.json
d0eddfe52903,What are the four main characteristics that define a perfectly competitive market?,Microeconomics,0,factual,12,dataset_microeconomics.json
d17af65f6c3c,"Using the concept of barriers to entry and the long-run equilibrium of perfect competition, explain why industries with very high initial capital requirements—such as aircraft manufacturing or nuclear power—naturally tend toward oligopoly or monopoly rather than perfect competition.",Microeconomics,1,analytical,41,dataset_microeconomics.json
d1e6593ee725,"How do consumer surplus and producer surplus differ in definition, and how do they together constitute social surplus?",Microeconomics,1,analytical,18,dataset_microeconomics.json
d2538be37c4e,"In the cheddar cheese market (Table 3.9), what is the equilibrium price per pound?",Microeconomics,0,factual,15,dataset_microeconomics.json
d2dbda654559,Compare the profit-maximizing rule (MR=MC) as it applies to a perfectly competitive firm versus a monopolist.,Microeconomics,1,analytical,18,dataset_microeconomics.json
d58a726a0c8f,"According to the supply schedule in Table 3.2, what is the quantity supplied of gasoline when the price is $1.00 per gallon?",Microeconomics,0,factual,24,dataset_microeconomics.json
d6da446701e5,What is 'allocative efficiency' as it pertains to monopoly behavior?,Microeconomics,0,factual,10,dataset_microeconomics.json
d8b4d4e3c336,How does short-run profit maximization behavior for a perfectly competitive firm compare to short-run profit maximization for a monopolist?,Microeconomics,1,analytical,21,dataset_microeconomics.json
d8c121555a13,"How do barriers to entry, monopoly pricing behavior (MR=MC below price), and deadweight loss work together to explain why monopolies produce less output and charge higher prices than competitive markets?",Microeconomics,1,analytical,31,dataset_microeconomics.json
d9ecdfcb455e,"Using the models of perfect competition and monopoly, explain why the pharmaceutical industry often faces regulatory challenges given the combined presence of patents on drugs, large fixed costs of R&D, and relatively inelastic demand for essential medications.",Microeconomics,1,analytical,38,dataset_microeconomics.json
da05c0eeeee3,"Compare entry barriers in the form of large advertising budgets to entry barriers in the form of patents, in terms of origin and legal status.",Microeconomics,1,analytical,25,dataset_microeconomics.json
dadf24d07de8,What is 'allocative efficiency' in economics?,Microeconomics,0,factual,6,dataset_microeconomics.json
db3844636ef3,What is a 'demand curve' and how is it constructed?,Microeconomics,0,factual,10,dataset_microeconomics.json
dbb139d9b97f,"Using the framework of demand and supply, consumer surplus, and deadweight loss, evaluate the economic effects of the East India Company's tea monopoly on American colonists and how it contributed to the political events of the colonial period.",Microeconomics,1,analytical,38,dataset_microeconomics.json
dce4e50fe6f6,What is a 'natural monopoly'?,Microeconomics,0,factual,5,dataset_microeconomics.json
dee652a47ed9,"How does the concept of 'market structure' encompass the number of firms, ease of entry, and product differentiation, and how do variations across the spectrum from perfect competition to monopoly affect price, quantity, and welfare?",Microeconomics,1,analytical,35,dataset_microeconomics.json
dfa2beee73a0,What is 'market demand' as distinct from the demand perceived by a single firm?,Microeconomics,0,factual,14,dataset_microeconomics.json
e02a40c73fa3,How does the concept of the 'zero-profit point' in perfect competition compare to the 'shutdown point' in terms of what each tells a firm?,Microeconomics,1,analytical,25,dataset_microeconomics.json
e041201689b0,"In the gasoline supply schedule (Table 3.2), what is the quantity supplied when the price is $1.80 per gallon?",Microeconomics,0,factual,21,dataset_microeconomics.json
e04ca722454e,How does the demand elasticity perceived by a perfectly competitive firm compare to the demand elasticity perceived by a monopolist?,Microeconomics,1,analytical,20,dataset_microeconomics.json
e04e038e3557,"In the bread market example (Table 3.11), what is the equilibrium price?",Microeconomics,0,factual,13,dataset_microeconomics.json
e0b7a21c545d,What is 'perfect competition' as a market structure in economics?,Microeconomics,0,factual,10,dataset_microeconomics.json
e107d9aabed9,What is 'average total cost' (ATC) and how is it calculated?,Microeconomics,0,factual,11,dataset_microeconomics.json
e14f557ce2e3,What is a 'price taker' in microeconomics?,Microeconomics,0,factual,7,dataset_microeconomics.json
e1ba56140b44,How does a rightward shift in supply compare to a rightward shift in demand in their effects on equilibrium price and quantity?,Microeconomics,1,analytical,22,dataset_microeconomics.json
e3955b1376bb,How does an increasing-cost industry differ from a decreasing-cost industry in terms of long-run equilibrium price?,Microeconomics,1,analytical,19,dataset_microeconomics.json
e3f07534074a,What is 'marginal cost' (MC) and how is it calculated?,Microeconomics,0,factual,10,dataset_microeconomics.json
e484b44be88b,"How do the factors that determine whether an industry is constant-cost, increasing-cost, or decreasing-cost interact with long-run market dynamics to shape the long-run supply curve and the steady-state equilibrium price?",Microeconomics,1,analytical,36,dataset_microeconomics.json
e5c652792027,"How do the characteristics of perfect competition—many firms, identical products, perfect information, and free entry and exit—work together to generate the long-run outcome of zero economic profit and maximum market efficiency?",Microeconomics,1,analytical,34,dataset_microeconomics.json
e7264a90104a,What is the equilibrium price in the gasoline market example presented in the textbook?,Microeconomics,0,factual,14,dataset_microeconomics.json
e78279846461,"How do the microeconomic concepts of marginal revenue, marginal cost, and profit maximization interact to explain both the similarities and differences between the output decisions of perfectly competitive firms and monopolists?",Microeconomics,1,analytical,31,dataset_microeconomics.json
e81592c62ff0,Compare the effects of rent control (a price ceiling) on landlords versus tenants in terms of surplus and allocation.,Microeconomics,1,analytical,19,dataset_microeconomics.json
e986632be07a,How does the long-run equilibrium price in a decreasing-cost industry compare to the initial equilibrium price before industry expansion?,Microeconomics,1,analytical,21,dataset_microeconomics.json
ea22c89f6ee4,"How do the concepts of fixed costs, variable costs, average variable cost, and the shutdown point interact to explain a firm's short-run survival strategy versus its long-run exit decision?",Microeconomics,1,analytical,31,dataset_microeconomics.json
eae01217da14,In what year did John Hicks win the Nobel Prize for Economics?,Microeconomics,0,factual,12,dataset_microeconomics.json
eafcff1a5fab,What were total U.S. organic food sales reported by the Organic Trade Association in 1990?,Microeconomics,0,factual,16,dataset_microeconomics.json
eb3fa9f8ae49,"In April 2013, what was the price gap between wheat and corn per bushel reported by Agweek?",Microeconomics,0,factual,17,dataset_microeconomics.json
eb43d906932e,"Explain how the four-step process for analyzing market changes integrates the demand schedule, supply schedule, and equilibrium concept to provide a systematic method for predicting the direction of price and quantity changes.",Microeconomics,1,analytical,33,dataset_microeconomics.json
eca1b3722987,"How do the four types of barriers to entry—natural monopoly, control of physical resources, legal monopoly, and intellectual property—differ in their origins, and how does each type interact with government policy in different ways?",Microeconomics,1,analytical,36,dataset_microeconomics.json
ed6a331343ea,"In Table 9.3, what is HealthPill's marginal cost of producing the 5th unit?",Microeconomics,0,factual,14,dataset_microeconomics.json
ee7958fe2b02,What is the profit-maximizing quantity in the Work It Out example?,Microeconomics,0,factual,12,dataset_microeconomics.json
eebb18a43c16,"How do the demand and supply framework, combined with the concept of economic surplus, explain why voluntary market transactions between buyers and sellers create social value and mutual gains from trade?",Microeconomics,1,analytical,31,dataset_microeconomics.json
f059d0beb9c6,"How does the concept of market equilibrium, combined with the theory of consumer and producer surplus, explain why both buyers and sellers benefit from voluntary transactions and why interference with the market price reduces social welfare?",Microeconomics,1,analytical,36,dataset_microeconomics.json
f0ccc03f5e74,What is a 'legal monopoly'?,Microeconomics,0,factual,5,dataset_microeconomics.json
f161176192d2,Compare productive efficiency outcomes between perfect competition and monopoly in the long run.,Microeconomics,1,analytical,13,dataset_microeconomics.json
f1ebf723ca39,"In Table 9.3, what is HealthPill's marginal revenue from selling the 1st unit?",Microeconomics,0,factual,14,dataset_microeconomics.json
f5a67f229edc,What is 'productive efficiency' in economics?,Microeconomics,0,factual,6,dataset_microeconomics.json
f78c04e9cc82,"According to Table 8.1, at what output levels does the raspberry farm earn its maximum profit of $90?",Microeconomics,0,factual,19,dataset_microeconomics.json
f78eefc22c6e,What is 'marginal profit' in economics?,Microeconomics,0,factual,6,dataset_microeconomics.json
f7d53ec64bda,"According to the demand schedule in Table 3.1, what is the quantity demanded of gasoline when the price is $2.20 per gallon?",Microeconomics,0,factual,24,dataset_microeconomics.json
f7fefdf8dd78,"Using the supply and demand framework, explain how simultaneous shifts in both supply and demand can lead to ambiguous outcomes for either price or quantity, and what additional information is needed to determine the direction of each change.",Microeconomics,1,analytical,38,dataset_microeconomics.json
f8e534758efb,"Using the demand and supply framework, analyze how a government subsidy to solar energy production would simultaneously affect the markets for solar panels, fossil fuels, and complementary goods such as electric vehicles.",Microeconomics,1,analytical,32,dataset_microeconomics.json
f8ffadb12b11,What is 'marginal revenue' in economics?,Microeconomics,0,factual,6,dataset_microeconomics.json
f913fc9216d5,What are 'complement goods' in economics?,Microeconomics,0,factual,6,dataset_microeconomics.json
f9808a8f396e,"Explain how a perfectly competitive firm's decision to produce where P=MC ensures allocative efficiency, using the concepts of marginal benefit, marginal cost, social surplus, and price as a social signal.",Microeconomics,1,analytical,31,dataset_microeconomics.json
fda1e53eb71b,Compare the conditions for market entry in a perfectly competitive market versus a monopoly.,Microeconomics,1,analytical,14,dataset_microeconomics.json
fdb293c8cba3,"What is the minimum average variable cost (shutdown price) for the raspberry farm, according to Table 8.6?",Microeconomics,0,factual,18,dataset_microeconomics.json
fe5318836d0e,How does a perfectly competitive firm's demand curve differ from a monopolist's demand curve?,Microeconomics,1,analytical,14,dataset_microeconomics.json
ff5a1f3c14f0,Compare the role of barriers to entry in monopoly versus perfect competition.,Microeconomics,1,analytical,12,dataset_microeconomics.json
ff6fc17535af,Compare the short-run and long-run outcomes for a perfectly competitive market following an increase in market demand.,Microeconomics,1,analytical,19,dataset_microeconomics.json
ffb0343e18b3,Compare fixed costs and variable costs in their roles in determining the break-even and shutdown decisions.,Microeconomics,1,analytical,17,dataset_microeconomics.json
